"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-14"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I07: Transport, storage and communication [QSIC 7]",4262.626,1702.119
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I0717: Transport and storage [QSIC 71-74]",2870.377,1320.26
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I071741: Transport and storage [QSIC 71-74]",2870.377,1320.26
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I0718: Communication [QSIC 75]",1392.249,381.859
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I071842: Communication [QSIC 75]",1392.249,381.859
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I08: Finance, insurance, real estate and business services [QSIC 8]",9454.0,5193.073
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I0819: Finance and insurance [QSIC 81-82]",2366.485,1240.521
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I081943: Finance and insurance [QSIC 81-82]",2366.485,1240.521
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I0820: Business services [QSIC 83-88]",7087.515,3952.552
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I082044: Professional business services [QSIC 831-883]",5604.789,3192.354
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I082045: Business activities n.e.c. [QSIC 889]",1482.726,760.198
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I09: General government [QSIC 91]",11275.294,6858.571
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I0921: General government [QSIC 91]",11275.294,6858.571
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I092146: National and Provincial government [QSIC 911]",8669.238,5037.23
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I092147: Local government [QSIC 913]",2606.056,1821.341
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I10: Community, social and personal services [QSIC 92-96, 99]",21697.12,15522.615
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I1022: Community, social and personal services [QSIC 92-96, 99]",21697.12,15522.615
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I102248: Education (Private) [QSIC 92]",12212.005,9745.168
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I102249: Health and social work (Private) [QSIC 93]",6660.279,4014.121
"R millions current prices","2024","P2D03: Chris Hani (DC13)","I102250: Other community, social and personal services [QSIC 94-96, 99]",2824.836,1763.326
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","Total",36101.075,18377.659
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I1: Primary sector [SIC: 1-2]",3336.125,1073.232
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I01: Agriculture, forestry and fishing [QSIC 1]",3042.285,989.915
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0101: Agriculture, forestry and fishing [QSIC 1]",3042.285,989.915
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I010101: Agriculture [QSIC 11]",2955.901,955.742
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I010102: Forestry [QSIC 12]",83.345,32.103
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I010103: Fishing [QSIC 13]",3.039,2.07
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I02: Mining and quarrying [QSIC 2]",293.84,83.317
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0202: Mining and quarrying [QSIC 2]",293.84,83.317
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I020207: Other mining and quarrying [22, 25-29]",293.84,83.317
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I2: Secondary sector [SIC: 3-5]",7770.371,2220.54
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I03: Manufacturing [QSIC 3]",5053.604,1239.188
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0303: Food, beverages and tobacco [QSIC 30]",3252.696,747.914
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030308: Food [QSIC 301-304]",2906.595,611.782
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030309: Beverages and tobacco [QSIC 305-306]",346.101,136.132
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0304: Textiles, clothing and leather goods [QSIC 31]",126.506,41.511
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030410: Textiles [QSIC 311-312]",32.06,12.32
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030411: Wearing apparel [QSIC 313-315]",88.256,27.942
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030412: Leather and leather products [QSIC 316]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030413: Footwear [QSIC 317]",6.19,1.249
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0305: Wood and paper; publishing and printing [QSIC 32]",438.349,136.525
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030514: Wood and wood products [QSIC 321-322]",224.723,71.514
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030515: Paper and paper products [QSIC 323]",154.555,47.294
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030516: Printing , recorded media [QSIC 324-326]",59.071,17.717
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0306: Petroleum products, chemicals, rubber and plastic [QSIC 33]",213.644,47.817
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",77.979,16.121
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030618: Basic chemicals [QSIC 334]",55.94,10.166
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030619: Other chemical products [QSIC 335-336]",62.536,17.976
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030620: Rubber products [QSIC 337]",17.189,3.554
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030621: Plastic products [QSIC 338]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0307: Other non-metal mineral products [QSIC 34]",273.563,71.07
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030722: Glass and glass products [QSIC 341]",2.267,0.691
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030723: Non-metallic mineral products [QSIC 342]",271.296,70.379
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0308: Metals, metal products, machinery and equipment [QSIC 35]",220.698,66.725
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",20.055,5.287
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030825: Non-ferrous metal products [QSIC 352]",18.561,3.938
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030826: Structural metal products [QSIC 354]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030827: Other fabricated metal products [QSIC 355]",119.144,37.615
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030828: Machinery and equipment [QSIC 356-359]",62.938,19.885
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0309: Electrical machinery and apparatus [QSIC 36]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I030929: Electrical machinery [QSIC 361-366]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0310: Radio, TV, instruments, watches and clocks [QSIC 37]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I031030: Radio, television and communication apparatus [QSIC 371-373]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I031031: Professional equipment [QSIC 374-376]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0311: Transport equipment [QSIC 38]",133.425,15.309
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",133.425,15.309
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I031133: Other transport equipment [QSIC 384-387]",0.0,0.0
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0312: Furniture; other manufacturing [QSIC 39]",394.723,112.317
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I031234: Furniture [QSIC 391]",43.247,8.867
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I031235: Other manufacturing groups [QSIC 392, 395]",351.476,103.45
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I04: Electricity, gas and water [QSIC 4]",956.145,485.962
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0413: Electricity, gas and water [QSIC 4]",956.145,485.962
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I041336: Electricity and gas [QSIC 41]",558.601,243.794
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I041337: Water [QSIC 42]",397.544,242.168
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I05: Construction [QSIC 5]",1760.622,495.39
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0514: Construction [QSIC 5]",1760.622,495.39
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I051438: Construction [QSIC 5]",1760.622,495.39
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I3: Tertiary sector [SIC: 6-9, 0]",24994.579,15083.887
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I06: Wholesale and retail trade, catering and accommodation [QSIC 6]",5181.671,2653.261
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0615: Wholesale and retail trade [QSIC 61-63]",4361.156,2318.939
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I061539: Wholesale and retail trade [QSIC 61-63]",4361.156,2318.939
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0616: Catering and accommodation services [QSIC 64]",820.515,334.322
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I061640: Catering and accommodation services [QSIC 64]",820.515,334.322
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I07: Transport, storage and communication [QSIC 7]",1751.618,719.244
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0717: Transport and storage [QSIC 71-74]",1350.136,608.826
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I071741: Transport and storage [QSIC 71-74]",1350.136,608.826
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0718: Communication [QSIC 75]",401.482,110.418
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I071842: Communication [QSIC 75]",401.482,110.418
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I08: Finance, insurance, real estate and business services [QSIC 8]",3799.211,2103.349
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0819: Finance and insurance [QSIC 81-82]",979.016,509.202
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I081943: Finance and insurance [QSIC 81-82]",979.016,509.202
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0820: Business services [QSIC 83-88]",2820.195,1594.147
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I082044: Professional business services [QSIC 831-883]",2167.952,1260.497
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I082045: Business activities n.e.c. [QSIC 889]",652.243,333.65
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I09: General government [QSIC 91]",5157.812,3165.67
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I0921: General government [QSIC 91]",5157.812,3165.67
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I092146: National and Provincial government [QSIC 911]",3546.145,2055.72
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I092147: Local government [QSIC 913]",1611.667,1109.95
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I10: Community, social and personal services [QSIC 92-96, 99]",9104.267,6442.363
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I1022: Community, social and personal services [QSIC 92-96, 99]",9104.267,6442.363
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I102248: Education (Private) [QSIC 92]",4951.994,3983.703
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I102249: Health and social work (Private) [QSIC 93]",2559.689,1532.652
"R millions current prices","2024","P2D04: Joe Gqabi (DC14)","I102250: Other community, social and personal services [QSIC 94-96, 99]",1592.584,926.008
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","Total",98025.776,54887.787
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I1: Primary sector [SIC: 1-2]",2740.779,852.749
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I01: Agriculture, forestry and fishing [QSIC 1]",1306.89,449.23
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0101: Agriculture, forestry and fishing [QSIC 1]",1306.89,449.23
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I010101: Agriculture [QSIC 11]",952.07,306.608
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I010102: Forestry [QSIC 12]",335.817,129.761
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I010103: Fishing [QSIC 13]",19.003,12.861
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I02: Mining and quarrying [QSIC 2]",1433.889,403.519
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0202: Mining and quarrying [QSIC 2]",1433.889,403.519
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I020207: Other mining and quarrying [22, 25-29]",1433.889,403.519
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I2: Secondary sector [SIC: 3-5]",14783.853,4795.829
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I03: Manufacturing [QSIC 3]",7751.093,2163.9
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0303: Food, beverages and tobacco [QSIC 30]",2830.781,847.292
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030308: Food [QSIC 301-304]",1985.833,513.155
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030309: Beverages and tobacco [QSIC 305-306]",844.948,334.137
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0304: Textiles, clothing and leather goods [QSIC 31]",227.534,69.095
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030410: Textiles [QSIC 311-312]",22.457,6.444
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030411: Wearing apparel [QSIC 313-315]",189.792,59.559
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030412: Leather and leather products [QSIC 316]",0.0,0.0
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030413: Footwear [QSIC 317]",15.285,3.092
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0305: Wood and paper; publishing and printing [QSIC 32]",1120.354,351.759
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030514: Wood and wood products [QSIC 321-322]",769.633,241.397
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030515: Paper and paper products [QSIC 323]",260.83,80.79
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030516: Printing , recorded media [QSIC 324-326]",89.891,29.572
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0306: Petroleum products, chemicals, rubber and plastic [QSIC 33]",1327.238,288.71
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",836.049,173.908
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030618: Basic chemicals [QSIC 334]",123.679,23.684
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030619: Other chemical products [QSIC 335-336]",210.384,62.154
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030620: Rubber products [QSIC 337]",152.395,27.698
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030621: Plastic products [QSIC 338]",4.731,1.266
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0307: Other non-metal mineral products [QSIC 34]",386.374,106.646
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030722: Glass and glass products [QSIC 341]",10.16,2.582
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030723: Non-metallic mineral products [QSIC 342]",376.214,104.064
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0308: Metals, metal products, machinery and equipment [QSIC 35]",612.652,190.708
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",47.618,12.362
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030825: Non-ferrous metal products [QSIC 352]",20.664,4.293
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030826: Structural metal products [QSIC 354]",100.062,30.847
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030827: Other fabricated metal products [QSIC 355]",236.006,74.481
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030828: Machinery and equipment [QSIC 356-359]",208.302,68.725
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0309: Electrical machinery and apparatus [QSIC 36]",46.157,8.934
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I030929: Electrical machinery [QSIC 361-366]",46.157,8.934
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0310: Radio, TV, instruments, watches and clocks [QSIC 37]",0.999,0.4
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I031030: Radio, television and communication apparatus [QSIC 371-373]",0.0,0.0
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I031031: Professional equipment [QSIC 374-376]",0.999,0.4
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0311: Transport equipment [QSIC 38]",251.164,35.23
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",236.013,29.831
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I031133: Other transport equipment [QSIC 384-387]",15.151,5.399
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0312: Furniture; other manufacturing [QSIC 39]",947.84,265.126
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I031234: Furniture [QSIC 391]",121.682,24.171
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I031235: Other manufacturing groups [QSIC 392, 395]",826.158,240.955
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I04: Electricity, gas and water [QSIC 4]",3200.286,1524.867
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0413: Electricity, gas and water [QSIC 4]",3200.286,1524.867
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I041336: Electricity and gas [QSIC 41]",2502.911,1091.69
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I041337: Water [QSIC 42]",697.375,433.177
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I05: Construction [QSIC 5]",3832.474,1107.062
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0514: Construction [QSIC 5]",3832.474,1107.062
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I051438: Construction [QSIC 5]",3832.474,1107.062
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I3: Tertiary sector [SIC: 6-9, 0]",80501.144,49239.209
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I06: Wholesale and retail trade, catering and accommodation [QSIC 6]",16222.196,8565.52
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0615: Wholesale and retail trade [QSIC 61-63]",13974.016,7654.948
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I061539: Wholesale and retail trade [QSIC 61-63]",13974.016,7654.948
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0616: Catering and accommodation services [QSIC 64]",2248.18,910.572
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I061640: Catering and accommodation services [QSIC 64]",2248.18,910.572
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I07: Transport, storage and communication [QSIC 7]",6108.624,2341.571
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0717: Transport and storage [QSIC 71-74]",4592.482,1925.132
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I071741: Transport and storage [QSIC 71-74]",4592.482,1925.132
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0718: Communication [QSIC 75]",1516.142,416.439
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I071842: Communication [QSIC 75]",1516.142,416.439
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I08: Finance, insurance, real estate and business services [QSIC 8]",14254.858,7925.766
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0819: Finance and insurance [QSIC 81-82]",3312.554,1618.703
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I081943: Finance and insurance [QSIC 81-82]",3312.554,1618.703
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0820: Business services [QSIC 83-88]",10942.304,6307.063
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I082044: Professional business services [QSIC 831-883]",8431.766,5026.209
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I082045: Business activities n.e.c. [QSIC 889]",2510.538,1280.854
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I09: General government [QSIC 91]",14157.028,8511.522
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I0921: General government [QSIC 91]",14157.028,8511.522
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I092146: National and Provincial government [QSIC 911]",11765.703,6831.092
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I092147: Local government [QSIC 913]",2391.325,1680.43
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I10: Community, social and personal services [QSIC 92-96, 99]",29758.438,21894.83
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I1022: Community, social and personal services [QSIC 92-96, 99]",29758.438,21894.83
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I102248: Education (Private) [QSIC 92]",19232.973,15388.026
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I102249: Health and social work (Private) [QSIC 93]",7539.829,4546.614
"R millions current prices","2024","P2D05: O.R.Tambo (DC15)","I102250: Other community, social and personal services [QSIC 94-96, 99]",2985.636,1960.19
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","Total",47349.753,26518.813
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I1: Primary sector [SIC: 1-2]",1726.095,535.379
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I01: Agriculture, forestry and fishing [QSIC 1]",950.917,319.327
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0101: Agriculture, forestry and fishing [QSIC 1]",950.917,319.327
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I010101: Agriculture [QSIC 11]",827.987,268.556
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I010102: Forestry [QSIC 12]",112.455,43.418
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I010103: Fishing [QSIC 13]",10.475,7.353
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I02: Mining and quarrying [QSIC 2]",775.178,216.052
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0202: Mining and quarrying [QSIC 2]",775.178,216.052
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I020207: Other mining and quarrying [22, 25-29]",775.178,216.052
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I2: Secondary sector [SIC: 3-5]",6904.308,2028.706
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I03: Manufacturing [QSIC 3]",3483.673,899.574
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0303: Food, beverages and tobacco [QSIC 30]",1477.436,374.488
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030308: Food [QSIC 301-304]",1255.186,286.523
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030309: Beverages and tobacco [QSIC 305-306]",222.25,87.965
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0304: Textiles, clothing and leather goods [QSIC 31]",185.512,58.8
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030410: Textiles [QSIC 311-312]",12.104,4.581
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030411: Wearing apparel [QSIC 313-315]",167.788,53.173
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030412: Leather and leather products [QSIC 316]",0.0,0.0
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030413: Footwear [QSIC 317]",5.62,1.046
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0305: Wood and paper; publishing and printing [QSIC 32]",232.353,71.528
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030514: Wood and wood products [QSIC 321-322]",148.559,46.101
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030515: Paper and paper products [QSIC 323]",65.214,19.479
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030516: Printing , recorded media [QSIC 324-326]",18.58,5.948
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0306: Petroleum products, chemicals, rubber and plastic [QSIC 33]",674.774,150.54
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",527.85,108.625
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030618: Basic chemicals [QSIC 334]",0.0,0.0
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030619: Other chemical products [QSIC 335-336]",134.864,39.807
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030620: Rubber products [QSIC 337]",10.896,1.827
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030621: Plastic products [QSIC 338]",1.164,0.281
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0307: Other non-metal mineral products [QSIC 34]",257.049,67.451
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030722: Glass and glass products [QSIC 341]",1.852,0.519
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030723: Non-metallic mineral products [QSIC 342]",255.197,66.932
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I0308: Metals, metal products, machinery and equipment [QSIC 35]",367.708,112.522
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",62.789,17.334
"R millions current prices","2024","P2D06: Alfred Nzo (DC44)","I030825: Non-ferrous metal products [QSIC 352]",16.144,3.466
