"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-14"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",767.026,162.619
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030618: Basic chemicals [QSIC 334]",257.873,52.078
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030619: Other chemical products [QSIC 335-336]",144.677,45.2
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030620: Rubber products [QSIC 337]",53.74,9.913
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030621: Plastic products [QSIC 338]",13.497,3.502
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030722: Glass and glass products [QSIC 341]",34.401,9.655
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030723: Non-metallic mineral products [QSIC 342]",624.823,190.465
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",207.323,57.349
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030825: Non-ferrous metal products [QSIC 352]",47.043,10.741
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030826: Structural metal products [QSIC 354]",97.296,30.574
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030827: Other fabricated metal products [QSIC 355]",227.675,75.572
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030828: Machinery and equipment [QSIC 356-359]",641.842,219.002
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I030929: Electrical machinery [QSIC 361-366]",56.693,14.081
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I031030: Radio, television and communication apparatus [QSIC 371-373]",5.252,0.378
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I031031: Professional equipment [QSIC 374-376]",13.084,6.403
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",602.811,87.964
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I031133: Other transport equipment [QSIC 384-387]",16.63,5.752
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I031234: Furniture [QSIC 391]",59.081,12.439
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I031235: Other manufacturing groups [QSIC 392, 395]",2104.237,666.594
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I041336: Electricity and gas [QSIC 41]",3330.522,1479.888
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I041337: Water [QSIC 42]",1002.414,626.549
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I051438: Construction [QSIC 5]",2149.312,652.732
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I061539: Wholesale and retail trade [QSIC 61-63]",9645.442,5370.43
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I061640: Catering and accommodation services [QSIC 64]",1341.677,548.843
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I071741: Transport and storage [QSIC 71-74]",8056.142,3805.698
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I071842: Communication [QSIC 75]",4772.592,1333.129
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I081943: Finance and insurance [QSIC 81-82]",4366.883,2336.711
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I082044: Professional business services [QSIC 831-883]",11546.289,6501.917
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I082045: Business activities n.e.c. [QSIC 889]",2872.134,1518.573
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I092146: National and Provincial government [QSIC 911]",7565.697,4444.314
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I092147: Local government [QSIC 913]",2376.486,1699.071
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I102248: Education (Private) [QSIC 92]",6159.088,4958.999
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I102249: Health and social work (Private) [QSIC 93]",6158.646,3780.338
"R millions current prices","2024","P3D04: Frances Baard (DC9)","I102250: Other community, social and personal services [QSIC 94-96, 99]",2729.884,1715.369
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I010101: Agriculture [QSIC 11]",3002.555,981.71
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I010102: Forestry [QSIC 12]",48.84,19.082
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I010103: Fishing [QSIC 13]",0.0,0.0
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I020206: Metals [QSIC 24]",43749.041,18445.472
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I020207: Other mining and quarrying [22, 25-29]",807.111,240.901
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030308: Food [QSIC 301-304]",591.118,133.679
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030309: Beverages and tobacco [QSIC 305-306]",289.0,116.916
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030410: Textiles [QSIC 311-312]",13.195,4.816
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030411: Wearing apparel [QSIC 313-315]",39.438,12.757
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030412: Leather and leather products [QSIC 316]",1.872,0.33
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030413: Footwear [QSIC 317]",0.0,0.0
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030514: Wood and wood products [QSIC 321-322]",27.34,8.934
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030515: Paper and paper products [QSIC 323]",27.706,8.549
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030516: Printing , recorded media [QSIC 324-326]",17.717,5.894
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",155.815,32.665
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030618: Basic chemicals [QSIC 334]",96.559,19.622
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030619: Other chemical products [QSIC 335-336]",110.887,33.786
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030620: Rubber products [QSIC 337]",15.913,3.092
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030621: Plastic products [QSIC 338]",2.496,0.608
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030722: Glass and glass products [QSIC 341]",6.006,1.632
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030723: Non-metallic mineral products [QSIC 342]",203.706,59.834
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",184.527,51.234
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030825: Non-ferrous metal products [QSIC 352]",166.576,38.551
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030826: Structural metal products [QSIC 354]",32.955,10.168
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030827: Other fabricated metal products [QSIC 355]",124.837,43.122
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030828: Machinery and equipment [QSIC 356-359]",191.548,62.159
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I030929: Electrical machinery [QSIC 361-366]",7.364,1.608
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I031030: Radio, television and communication apparatus [QSIC 371-373]",0.888,0.059
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I031031: Professional equipment [QSIC 374-376]",0.0,0.0
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",67.328,8.878
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I031133: Other transport equipment [QSIC 384-387]",6.251,2.31
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I031234: Furniture [QSIC 391]",11.464,2.382
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I031235: Other manufacturing groups [QSIC 392, 395]",734.214,227.821
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I041336: Electricity and gas [QSIC 41]",978.061,425.035
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I041337: Water [QSIC 42]",356.001,223.309
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I051438: Construction [QSIC 5]",1366.052,431.894
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I061539: Wholesale and retail trade [QSIC 61-63]",4729.339,2678.65
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I061640: Catering and accommodation services [QSIC 64]",700.313,291.651
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I071741: Transport and storage [QSIC 71-74]",2863.656,1369.305
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I071842: Communication [QSIC 75]",1168.524,317.734
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I081943: Finance and insurance [QSIC 81-82]",1101.284,616.479
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I082044: Professional business services [QSIC 831-883]",2423.658,1245.336
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I082045: Business activities n.e.c. [QSIC 889]",1122.439,608.567
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I092146: National and Provincial government [QSIC 911]",1989.287,1119.754
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I092147: Local government [QSIC 913]",1001.862,712.837
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I102248: Education (Private) [QSIC 92]",2330.434,1841.892
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I102249: Health and social work (Private) [QSIC 93]",1740.906,1053.205
"R millions current prices","2024","P3D05: John Taolo Gaetsewe (DC45)","I102250: Other community, social and personal services [QSIC 94-96, 99]",1219.736,903.074
"R millions current prices","2024","P4: Free State","I010101: Agriculture [QSIC 11]",60995.213,19828.379
"R millions current prices","2024","P4: Free State","I010102: Forestry [QSIC 12]",629.911,249.583
"R millions current prices","2024","P4: Free State","I010103: Fishing [QSIC 13]",75.833,52.08
"R millions current prices","2024","P4: Free State","I020204: Coal [QSIC 21]",7818.566,3707.355
"R millions current prices","2024","P4: Free State","I020205: Gold [QSIC 23]",72686.606,18711.507
"R millions current prices","2024","P4: Free State","I020206: Metals [QSIC 24]",4910.732,2044.052
"R millions current prices","2024","P4: Free State","I020207: Other mining and quarrying [22, 25-29]",11296.643,3152.171
"R millions current prices","2024","P4: Free State","I030308: Food [QSIC 301-304]",29773.704,6634.134
"R millions current prices","2024","P4: Free State","I030309: Beverages and tobacco [QSIC 305-306]",5255.961,2187.769
"R millions current prices","2024","P4: Free State","I030410: Textiles [QSIC 311-312]",579.385,184.499
"R millions current prices","2024","P4: Free State","I030411: Wearing apparel [QSIC 313-315]",2179.18,678.92
"R millions current prices","2024","P4: Free State","I030412: Leather and leather products [QSIC 316]",87.05,14.844
"R millions current prices","2024","P4: Free State","I030413: Footwear [QSIC 317]",67.619,14.352
"R millions current prices","2024","P4: Free State","I030514: Wood and wood products [QSIC 321-322]",702.302,224.623
"R millions current prices","2024","P4: Free State","I030515: Paper and paper products [QSIC 323]",1761.004,549.004
"R millions current prices","2024","P4: Free State","I030516: Printing , recorded media [QSIC 324-326]",735.224,250.398
"R millions current prices","2024","P4: Free State","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",51526.161,10994.543
"R millions current prices","2024","P4: Free State","I030618: Basic chemicals [QSIC 334]",11111.448,2239.675
"R millions current prices","2024","P4: Free State","I030619: Other chemical products [QSIC 335-336]",6879.82,2188.341
"R millions current prices","2024","P4: Free State","I030620: Rubber products [QSIC 337]",667.155,135.996
"R millions current prices","2024","P4: Free State","I030621: Plastic products [QSIC 338]",1809.489,497.113
"R millions current prices","2024","P4: Free State","I030722: Glass and glass products [QSIC 341]",198.203,54.183
"R millions current prices","2024","P4: Free State","I030723: Non-metallic mineral products [QSIC 342]",2430.748,714.674
"R millions current prices","2024","P4: Free State","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2352.974,658.881
"R millions current prices","2024","P4: Free State","I030825: Non-ferrous metal products [QSIC 352]",1238.453,282.276
"R millions current prices","2024","P4: Free State","I030826: Structural metal products [QSIC 354]",1106.623,347.125
"R millions current prices","2024","P4: Free State","I030827: Other fabricated metal products [QSIC 355]",2823.013,934.739
"R millions current prices","2024","P4: Free State","I030828: Machinery and equipment [QSIC 356-359]",3578.428,1196.077
"R millions current prices","2024","P4: Free State","I030929: Electrical machinery [QSIC 361-366]",1269.589,322.435
"R millions current prices","2024","P4: Free State","I031030: Radio, television and communication apparatus [QSIC 371-373]",279.216,19.818
"R millions current prices","2024","P4: Free State","I031031: Professional equipment [QSIC 374-376]",298.146,150.944
"R millions current prices","2024","P4: Free State","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",6029.226,841.266
"R millions current prices","2024","P4: Free State","I031133: Other transport equipment [QSIC 384-387]",248.599,94.464
"R millions current prices","2024","P4: Free State","I031234: Furniture [QSIC 391]",772.721,163.031
"R millions current prices","2024","P4: Free State","I031235: Other manufacturing groups [QSIC 392, 395]",7543.979,2323.395
"R millions current prices","2024","P4: Free State","I041336: Electricity and gas [QSIC 41]",23118.771,10251.587
"R millions current prices","2024","P4: Free State","I041337: Water [QSIC 42]",4246.595,2632.44
"R millions current prices","2024","P4: Free State","I051438: Construction [QSIC 5]",18225.661,5582.611
"R millions current prices","2024","P4: Free State","I061539: Wholesale and retail trade [QSIC 61-63]",67909.631,37634.51
"R millions current prices","2024","P4: Free State","I061640: Catering and accommodation services [QSIC 64]",10399.89,4235.038
"R millions current prices","2024","P4: Free State","I071741: Transport and storage [QSIC 71-74]",39380.225,18330.646
"R millions current prices","2024","P4: Free State","I071842: Communication [QSIC 75]",22320.49,6158.756
"R millions current prices","2024","P4: Free State","I081943: Finance and insurance [QSIC 81-82]",26445.989,13947.383
"R millions current prices","2024","P4: Free State","I082044: Professional business services [QSIC 831-883]",67451.579,39311.228
"R millions current prices","2024","P4: Free State","I082045: Business activities n.e.c. [QSIC 889]",17693.174,9309.969
"R millions current prices","2024","P4: Free State","I092146: National and Provincial government [QSIC 911]",39328.149,22848.329
"R millions current prices","2024","P4: Free State","I092147: Local government [QSIC 913]",13598.845,9633.565
"R millions current prices","2024","P4: Free State","I102248: Education (Private) [QSIC 92]",34674.811,27713.833
"R millions current prices","2024","P4: Free State","I102249: Health and social work (Private) [QSIC 93]",30784.142,18941.008
"R millions current prices","2024","P4: Free State","I102250: Other community, social and personal services [QSIC 94-96, 99]",18264.182,11750.416
"R millions current prices","2024","P4D01: Xhariep (DC16)","I010101: Agriculture [QSIC 11]",6593.283,2132.295
"R millions current prices","2024","P4D01: Xhariep (DC16)","I010102: Forestry [QSIC 12]",12.939,5.151
"R millions current prices","2024","P4D01: Xhariep (DC16)","I010103: Fishing [QSIC 13]",3.342,2.503
"R millions current prices","2024","P4D01: Xhariep (DC16)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2024","P4D01: Xhariep (DC16)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2024","P4D01: Xhariep (DC16)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2024","P4D01: Xhariep (DC16)","I020207: Other mining and quarrying [22, 25-29]",1714.341,502.76
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030308: Food [QSIC 301-304]",609.395,133.46
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030309: Beverages and tobacco [QSIC 305-306]",149.787,59.35
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030410: Textiles [QSIC 311-312]",6.313,2.479
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030411: Wearing apparel [QSIC 313-315]",32.069,10.138
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030412: Leather and leather products [QSIC 316]",0.0,0.0
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030413: Footwear [QSIC 317]",0.533,0.099
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030514: Wood and wood products [QSIC 321-322]",21.058,6.429
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030515: Paper and paper products [QSIC 323]",6.728,2.142
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030516: Printing , recorded media [QSIC 324-326]",10.318,3.05
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",178.113,37.28
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030618: Basic chemicals [QSIC 334]",46.303,8.982
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030619: Other chemical products [QSIC 335-336]",53.904,16.214
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030620: Rubber products [QSIC 337]",2.49,0.499
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030621: Plastic products [QSIC 338]",0.0,0.0
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030722: Glass and glass products [QSIC 341]",0.904,0.235
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030723: Non-metallic mineral products [QSIC 342]",123.651,36.4
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",45.231,12.027
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030825: Non-ferrous metal products [QSIC 352]",0.0,0.0
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030826: Structural metal products [QSIC 354]",3.747,1.173
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030827: Other fabricated metal products [QSIC 355]",78.666,25.489
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030828: Machinery and equipment [QSIC 356-359]",81.567,27.278
"R millions current prices","2024","P4D01: Xhariep (DC16)","I030929: Electrical machinery [QSIC 361-366]",0.0,0.0
"R millions current prices","2024","P4D01: Xhariep (DC16)","I031030: Radio, television and communication apparatus [QSIC 371-373]",0.0,0.0
"R millions current prices","2024","P4D01: Xhariep (DC16)","I031031: Professional equipment [QSIC 374-376]",0.0,0.0
"R millions current prices","2024","P4D01: Xhariep (DC16)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",64.481,7.341
"R millions current prices","2024","P4D01: Xhariep (DC16)","I031133: Other transport equipment [QSIC 384-387]",0.0,0.0
"R millions current prices","2024","P4D01: Xhariep (DC16)","I031234: Furniture [QSIC 391]",19.898,3.936
"R millions current prices","2024","P4D01: Xhariep (DC16)","I031235: Other manufacturing groups [QSIC 392, 395]",245.597,73.602
"R millions current prices","2024","P4D01: Xhariep (DC16)","I041336: Electricity and gas [QSIC 41]",496.91,214.902
"R millions current prices","2024","P4D01: Xhariep (DC16)","I041337: Water [QSIC 42]",184.007,112.256
"R millions current prices","2024","P4D01: Xhariep (DC16)","I051438: Construction [QSIC 5]",669.04,198.627
"R millions current prices","2024","P4D01: Xhariep (DC16)","I061539: Wholesale and retail trade [QSIC 61-63]",2377.637,1263.712
"R millions current prices","2024","P4D01: Xhariep (DC16)","I061640: Catering and accommodation services [QSIC 64]",317.478,125.599
"R millions current prices","2024","P4D01: Xhariep (DC16)","I071741: Transport and storage [QSIC 71-74]",1030.729,497.281
"R millions current prices","2024","P4D01: Xhariep (DC16)","I071842: Communication [QSIC 75]",456.818,120.324
"R millions current prices","2024","P4D01: Xhariep (DC16)","I081943: Finance and insurance [QSIC 81-82]",554.275,310.971
"R millions current prices","2024","P4D01: Xhariep (DC16)","I082044: Professional business services [QSIC 831-883]",836.79,438.09
"R millions current prices","2024","P4D01: Xhariep (DC16)","I082045: Business activities n.e.c. [QSIC 889]",532.075,277.463
"R millions current prices","2024","P4D01: Xhariep (DC16)","I092146: National and Provincial government [QSIC 911]",914.627,506.07
"R millions current prices","2024","P4D01: Xhariep (DC16)","I092147: Local government [QSIC 913]",551.27,382.956
"R millions current prices","2024","P4D01: Xhariep (DC16)","I102248: Education (Private) [QSIC 92]",1113.236,905.557
"R millions current prices","2024","P4D01: Xhariep (DC16)","I102249: Health and social work (Private) [QSIC 93]",893.928,549.383
"R millions current prices","2024","P4D01: Xhariep (DC16)","I102250: Other community, social and personal services [QSIC 94-96, 99]",886.456,570.777
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I010101: Agriculture [QSIC 11]",15575.31,5088.807
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I010102: Forestry [QSIC 12]",127.9,50.467
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I010103: Fishing [QSIC 13]",9.855,7.008
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I020205: Gold [QSIC 23]",72633.066,18698.044
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I020206: Metals [QSIC 24]",4908.009,2042.882
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I020207: Other mining and quarrying [22, 25-29]",1846.764,520.465
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030308: Food [QSIC 301-304]",7034.686,1540.736
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030309: Beverages and tobacco [QSIC 305-306]",1067.503,444.139
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030410: Textiles [QSIC 311-312]",91.514,30.079
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030411: Wearing apparel [QSIC 313-315]",434.326,141.993
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030412: Leather and leather products [QSIC 316]",16.237,2.905
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030413: Footwear [QSIC 317]",4.319,0.86
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030514: Wood and wood products [QSIC 321-322]",145.508,47.256
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030515: Paper and paper products [QSIC 323]",283.099,87.915
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030516: Printing , recorded media [QSIC 324-326]",133.818,44.953
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",9118.574,1928.68
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030618: Basic chemicals [QSIC 334]",2317.784,456.519
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030619: Other chemical products [QSIC 335-336]",1212.037,377.517
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030620: Rubber products [QSIC 337]",125.829,25.326
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030621: Plastic products [QSIC 338]",295.047,78.91
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030722: Glass and glass products [QSIC 341]",39.219,10.541
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030723: Non-metallic mineral products [QSIC 342]",513.08,150.967
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",490.469,136.135
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030825: Non-ferrous metal products [QSIC 352]",306.132,68.715
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030826: Structural metal products [QSIC 354]",267.147,84.132
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030827: Other fabricated metal products [QSIC 355]",734.644,245.676
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030828: Machinery and equipment [QSIC 356-359]",738.156,239.606
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I030929: Electrical machinery [QSIC 361-366]",199.047,51.228
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I031030: Radio, television and communication apparatus [QSIC 371-373]",52.776,3.638
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I031031: Professional equipment [QSIC 374-376]",31.556,15.201
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",1053.272,146.937
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I031133: Other transport equipment [QSIC 384-387]",45.494,17.877
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I031234: Furniture [QSIC 391]",148.001,32.569
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I031235: Other manufacturing groups [QSIC 392, 395]",1466.639,451.521
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I041336: Electricity and gas [QSIC 41]",3891.632,1700.227
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I041337: Water [QSIC 42]",996.134,617.882
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I051438: Construction [QSIC 5]",3773.565,1172.855
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I061539: Wholesale and retail trade [QSIC 61-63]",15664.535,8707.501
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I061640: Catering and accommodation services [QSIC 64]",2315.081,953.998
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I071741: Transport and storage [QSIC 71-74]",7651.684,3596.298
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I071842: Communication [QSIC 75]",3955.631,1072.566
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I081943: Finance and insurance [QSIC 81-82]",4527.103,2364.822
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I082044: Professional business services [QSIC 831-883]",12430.005,7133.783
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I082045: Business activities n.e.c. [QSIC 889]",3805.461,2026.003
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I092146: National and Provincial government [QSIC 911]",6570.736,3701.878
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I092147: Local government [QSIC 913]",2599.15,1820.072
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I102248: Education (Private) [QSIC 92]",6468.455,5087.216
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I102249: Health and social work (Private) [QSIC 93]",5484.955,3300.902
"R millions current prices","2024","P4D02: Lejweleputswa (DC18)","I102250: Other community, social and personal services [QSIC 94-96, 99]",4038.386,2717.449
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I010101: Agriculture [QSIC 11]",21333.508,6900.523
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I010102: Forestry [QSIC 12]",235.252,93.156
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I010103: Fishing [QSIC 13]",23.079,14.655
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I020207: Other mining and quarrying [22, 25-29]",569.563,158.542
"R millions current prices","2024","P4D03: Thabo Mofutsanyane (DC19)","I030308: Food [QSIC 301-304]",7537.895,1682.917
